image_path,label
C:\Users\csais\Desktop\total1\benign\ISIC_0012772_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015390_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000039_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016014_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012693_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009971_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000031_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013830_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012348_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000294_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013639_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014912_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011387_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000075_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013936_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012390_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000263_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000225_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013845_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013953_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015939_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000393_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015153_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000298_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013579_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000203_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000444_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000098_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015417_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000349_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000434_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000139_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000202_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010081_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013226_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000045_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000213_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013861_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014183_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016023_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000142_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015233_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014173_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012516_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000067_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016000_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014513_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014489_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000136_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013588_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000177_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000533_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000042_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000368_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015989_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000049_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000028_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012884_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000298_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015958_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000292_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015973_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016060_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000150_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000062_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000031_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012382_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012884_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012452_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000157_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000410_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013984_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013617_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013839_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015963_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015994_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000552_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012348_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012386_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012696_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000133_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000413_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000080_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000392_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013365_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011176_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013652_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016065_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015980_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009960_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010089_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000112_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014932_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013177_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014181_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000193_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010080_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015986_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013606_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015447_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015364_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000361_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009993_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016062_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012773_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013813_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016065_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014044_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000155_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0014661_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0014667_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012282_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015537_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015937_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015526_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000098_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000522_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000012_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014319_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000326_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015949_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000034_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010036_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012290_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013429_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014862_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013948_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013874_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013953_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013908_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016007_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012512_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014542_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015936_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000211_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014478_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000063_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000036_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000345_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000551_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001119_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015440_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000102_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010016_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000366_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013618_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012749_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012214_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015999_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012359_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009960_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000029_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011132_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012478_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013830_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015481_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010011_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013056_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015942_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000386_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012543_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000018_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012214_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000376_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000050_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013160_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011136_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000549_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012704_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000071_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013865_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000206_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013814 (1)_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013615_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014222_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015544_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000368_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000351_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015967_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013165_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013672_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000303_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013578_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009955_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013473_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000055_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000026_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000184_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000233_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014219_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013606_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015395_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000153_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000176_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000518_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000218_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000092_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015974_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000165_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000487_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000260_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016060_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000329_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000153_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016043_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000320_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015938_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016029_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000004_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000146_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014110_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015962_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015638_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013988_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000146_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010081_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013636_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000220_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015962_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013455_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013626_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013321_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000513_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009868_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000156_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013908_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012701_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000163_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000162_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013472_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000049_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015004_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014059_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000122_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013865_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000102_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016004_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000041_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016024_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000155_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000315_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014013_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015946_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012962_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001100_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015132_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011158_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015943_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013525_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000288_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000190_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000297_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013814 (1)_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009918_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000153_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000292_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014249_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016007_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016041_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000014_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000121_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013972_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011112_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000131_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013678_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012516_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000147_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016048_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014766_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015403_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016056_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000103_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015940_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014928_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013636_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013160_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010379_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012137_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016046_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015416_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000063_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000123_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000550_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012397_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001118_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013767_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016052_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012478_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000253_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013052_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000250_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000226_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016049_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012902_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016038_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000121_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016008_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014548_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013045_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015582_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013198_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013059_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010225_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000167_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012217_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010241_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014663_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000548_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013577_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010441_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000233_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014349_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013839_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000353_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015996_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000278_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010194_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012397_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000096_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012884_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013457_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013936_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000192_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000174_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015993_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000323_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0014661_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013626_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0014346_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000316_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015940_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001118_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014148_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014800_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015992_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015163_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012988_seg_270.jpg,1
